Disease ID,Disease Name,Protein Ranks,Protein Ids
GO:1903708,positive regulation of hemopoiesis,11776=42,18950=1726,74256=3893,15902=376,75302=6646,18996=4505,18997=2219,16449=2129,11848=2679,234069=939,12394=24,22637=1510,12399=245,12400=659,12912=6261,14960=172,14461=18,14462=373,99982=1111,192656=143,56468=352,22177=788,19645=549,22724=252,18129=6347,216799=1939,240354=5089,100038882=426,230126=2280,12015=6538,14582=656,22778=3637,217864=5086,268564=1521,16149=3591,15130=6389,14634=455,21803=5871,26416=3105,21813=562,235320=599,211770=5149,15163=3202,16190=5468,18750=3250,19264=5466,16193=478,170826=2297,18762=4232,21847=843,17242=2505,14683=4916,21349=509,100201=36,12142=239,20850=5767,20851=2265,12151=3207,105855=82,74131=401,15251=633,20371=5210,12703=4,17311=166,19373=2038,14254=236,16818=6670,15289=113,20423=5557,14281=1345,223690=5782,16331=1211,16846=5365,80859=2689,16859=106,72162=6653,20963=4744,11774=475
GO:0010634,positive regulation of epithelial cell migration,20356=513,18186=6069,20620=6369,15251=284,22421=3870,19229=1107,232227=497,26921=1294,226352=6342,14389=1251,21813=5688,11845=3897,20682=1522,75723=5230,212307=3021,14165=321,11350=171,16476=83,14173=182,14824=3360,18811=5609
GO:0048678,response to axon injury,22177=4187,21923=4117,11816=13,14184=388,12043=23,20655=4411,17136=557,20656=221,16476=238,18039=300,12028=51,14173=204,11806=21,17183=3519
GO:0035108,limb morphogenesis,20481=539,68099=1433,70661=79,16917=230,15395=423,15396=199,15398=303,15405=96,22061=25,99377=6,22589=85,13380=217,15430=309,19014=1420,15433=2165,16973=1752,15438=16,16974=45,18514=217,13395=448,18515=50,12387=36,12393=44,20586=81,18541=6197,192119=6208,106633=703,22160=101,218772=2357,14013=91,11977=973,18128=6999,18129=232,20689=235,216795=592,19164=157,19165=185,14563=484,20204=618,12018=458,12028=5614,19206=51,320790=17,17701=764,17702=255,14634=5562,239405=298,21808=1482,18740=1118,18741=7124,235320=5265,14165=4300,58198=1942,14683=1821,14180=817,14182=343,244585=235,12159=386,12162=454,12166=715,21386=2840,21387=5547,21388=326,22415=115,22418=1277,22421=4,21405=2773,23967=471,21418=1196,11694=138,11695=109,14260=3800,65973=2726,56758=137,20423=6042,16842=319,19411=287,13798=976,81896=1064,18933=4666
GO:0002709,regulation of T cell mediated immunity,14082=107,18950=4801,18439=3369,74131=5489,268564=3833,20371=30,57765=6606,21938=1464,15289=34,19264=2433,16193=4179,11846=1754,58185=1999,18762=4786,27218=6513,56532=5599,110558=6037,216799=1215,257632=3746,12772=5280,12520=4816,12010=1065,17131=2541,21355=123,19056=110,223601=4359,14964=2382,14972=47,14462=4722
GO:0048853,forebrain morphogenesis,238057=6545,15242=2769,19211=230,15209=2511,319757=6595,56207=3181,14843=4767,231580=505,21821=4314,18015=1803
GO:0017038,protein import,226432=3212,212999=31,16647=57,16649=842,170762=678,16650=54,16905=523,227720=642,18708=10,13207=472,12953=733,18969=2350,12575=754,66725=1527,18854=8,22059=23,70572=5927,13488=2571,19384=6648,231103=14,22084=50,19014=4900,68051=362,16211=43,11865=4333,14180=67,213990=137,19305=411,19055=2441,19058=356,18035=2850,26356=5705,20472=864,20473=7241,233726=6506
GO:0019217,regulation of fatty acid metabolic process,20617=11,27273=3599,230796=5104,11666=6954,66968=14,22040=550,19225=1748,16418=3972,228775=2593,20787=6455,58805=2550,11450=6276,93759=7037,19013=2113,68041=218,18124=7108,16592=2990,11606=5291,100705=6192,13666=3872,12389=6989,11370=1607,26874=6598,75387=14,14077=4944,216190=6934
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,12557=4521,12558=124,12561=2595,74769=3818,237979=5264,12661=5394,16728=315,53883=5153,94332=321,19294=5171
GO:1903053,regulation of extracellular matrix organization,16416=5853,69538=811,20682=4033,21808=5945,18128=3361,21937=93,21938=575,11350=805,380664=5259,11352=4216,19645=242,21407=5430
GO:0050710,negative regulation of cytokine secretion,19073=8,70790=7017,18854=380,56715=1069,66222=3415,230738=5282,27218=5926,54644=13,21942=5702,11545=9,16859=5794
GO:0008016,regulation of heart contraction,12289=237,12290=192,18821=1906,14609=61,14226=937,110355=5236,18578=136,238871=1586,11928=5823,11931=1281,11548=12,11550=979,606496=2052,29856=13,11938=3703,20264=994,80297=1241,18091=1244,20271=2683,11441=6477,13489=1000,14387=2226,20787=664,20541=48,18750=3817,14528=1016,13383=399,330953=5709,21833=5997,21834=4475,17868=1874,18125=5896,74318=5902,18127=1897,22218=206,230738=4648,11603=714,14678=43,208727=74,14679=3105,14681=3689,13405=247,17246=37,20191=27,17248=1412,17888=260,57440=3121,98660=3,12389=4689,30948=45,17258=414,17131=6891,109676=2755,15214=185,109552=461,22003=3720,70008=1656,20346=2578,13819=932,13052=5741,12287=1668
GO:0060612,adipose tissue development,15364=1973,11909=792,26383=5004,18706=238,12567=276,15902=2295,22433=3230,20773=6765,229285=2777,329003=4689,22187=2619,19885=2281,55982=3895,19015=2392,19017=682,20681=2245,71371=4271,16846=5853,268396=6388,81004=774,56436=6298,102774=2044
GO:0002702,positive regulation of production of molecular mediator of immune response,106759=1898,56200=447,20361=7184,21898=244,104721=3447,74131=2295,16149=7185,17685=1614,51869=647,22433=6699,57765=608,17319=1692,15275=3332,55982=253,107823=51,14127=854,26416=6608,26417=255,21939=378,237877=748,21687=1006,230073=6161,66362=56,16190=3175,19264=313,16193=1307,230979=7172,77125=5292,17350=7160,58185=1711,18762=305,12491=2863,18124=4188,67278=947,27223=1342,216799=6205,72544=436,257632=4352,72162=1232,15458=1425,12520=5240,68585=6062,108655=696,20852=93,14462=36,228607=322
GO:0055008,cardiac muscle tissue morphogenesis,14725=135,12166=3217,15110=85,16392=3483,22413=4807,14225=3150,112405=6082,320790=2603,241431=2149,14106=186,57246=12,18091=4123,21803=989,21808=3311,109620=511,18741=2544,18996=4480,21812=92,21814=1168,19130=6569,19014=1191,11464=226,18128=600,19664=601,20181=769,54485=2641,63958=1499,20191=5777,14183=140,17128=510,22761=6544,17131=16,15214=1275,22003=3011,22138=1397,12156=1151
GO:0030901,midbrain development,22272=4789,22408=27,56207=1176,22416=279,22418=48,16917=67,54422=1566,11804=2899,14365=4975,64290=2066,17701=3272,18742=7182,68151=3146,110648=378,55994=116,14534=663,20423=29,16974=4911,71137=648,12387=248,15205=938,13798=292,14182=967,14183=1023,238057=6545,17125=49,21350=734,18424=148,30841=560
GO:0072329,monocarboxylic acid catabolic process,230784=3352,15488=2735,14245=7089,19015=3740,70025=6612,11370=7014,110826=672,19305=5589,26569=5928,16846=2935,26874=4303,11666=4151,16922=5530,214579=6118,13177=2776,11450=3201,97212=332
GO:0097191,extrinsic apoptotic signaling pathway,14082=1148,69635=15,26885=12,18439=4485,12043=980,12048=18,12050=95,18708=28,14102=697,14103=134,11546=1614,16668=6960,80797=4311,17311=483,606496=1786,56484=6441,12070=34,18854=551,19878=3,21926=1325,16175=6625,16176=27,16432=1862,21938=1069,16691=122,71609=120,17210=15,21945=6663,57913=112,56637=209,80707=1176,16452=176,77125=94,12366=96,12370=6532,12122=19,65020=3526,12125=65,18015=38,14049=1948,12015=1112,67184=2784,12018=106,29810=12,12028=170
GO:0051881,regulation of mitochondrial membrane potential,14629=6014,14630=6015,18439=3606,12362=5082,12043=16,56428=3745,12015=62,20656=383,58801=5954,74450=2727,269523=229,11666=4771,114584=1546,50873=22,12122=28,12028=13,68350=6765
GO:0045621,positive regulation of lymphocyte differentiation,11776=951,18950=108,74256=3538,192656=4389,74131=987,268564=4373,16149=283,20371=7057,56468=2,12703=346,14634=1074,21803=59,19373=5402,16818=5662,21813=5878,235320=351,16190=3188,19264=5003,16193=1849,22724=339,20423=2170,11848=674,18762=310,16331=337,234069=999,17242=1278,80859=1920,16859=4193,216799=4416,240354=6354,20963=4606,11774=3,12394=446,22637=103,230126=5892,12015=4670,12142=928,12399=277,12400=107,14960=5810,20850=355,20851=1187,12151=784,22778=38,14462=848,105855=461
GO:0031128,developmental induction,22413=4711,22414=4712,22417=177,327826=61,15257=2725,15258=1503,15396=820,18986=112,21418=1363,20674=53,20681=227,20682=214,14165=438,58198=39,14173=644,12387=16,14182=5,14186=139,24063=599,21869=98,20471=510,20473=4387,12159=256
