node_1	node_2	roles
5123	252	common_pred_lci-common_pred_lci
5123	331	common_pred_lci-common_pred_lci
5123	729	common_pred_lci-common_disease
5123	847	common_pred_lci-common_pred_lci
5123	1206	common_pred_lci-common_pred_lci
5123	1272	common_pred_lci-common_disease
5123	1499	common_pred_lci-common_disease
5123	1556	common_pred_lci-common_pred_lci
5123	1699	common_pred_lci-common_disease
5123	1776	common_pred_lci-common_pred_lci
5123	2144	common_pred_lci-common_pred_lci
5123	2209	common_pred_lci-common_disease
5123	2281	common_pred_lci-common_pred_lci
5123	2305	common_pred_lci-common_disease
5123	2309	common_pred_lci-common_pred_lci
5123	2438	common_pred_lci-common_pred_lci
5123	3350	common_pred_lci-common_disease
5123	3374	common_pred_lci-common_disease
5123	3380	common_pred_lci-common_pred_lci
5123	3516	common_pred_lci-common_disease
5123	3805	common_pred_lci-common_pred_lci
5123	3816	common_pred_lci-common_disease
5123	5123	common_pred_lci-common_pred_lci
5123	5193	common_pred_lci-common_pred_lci
5123	5198	common_pred_lci-common_disease
5123	5206	common_pred_lci-common_disease
5123	5208	common_pred_lci-common_disease
5123	5243	common_pred_lci-common_pred_lci
5123	5275	common_pred_lci-common_pred_lci
5123	5533	common_pred_lci-common_pred_lci
5123	5846	common_pred_lci-common_pred_lci
5123	5976	common_pred_lci-common_pred_lci
5123	6168	common_pred_lci-common_pred_lci
5123	7161	common_pred_lci-common_pred_lci
5123	8044	common_pred_lci-common_disease
5123	10925	common_pred_lci-common_disease
5123	16878	common_pred_lci-common_disease
4	252	common_pred_lci-common_pred_lci
4	331	common_pred_lci-common_pred_lci
4	3202	common_pred_lci-disease
4	4101	common_pred_lci-disease
4	5824	common_pred_lci-disease
4	17580	common_pred_lci-disease
4101	17	disease-common_pred_lci
4101	47	disease-common_disease
4101	331	disease-common_pred_lci
4101	386	disease-common_pred_lci
4101	408	disease-common_pred_lci
4101	448	disease-common_pred_lci
4101	478	disease-disease
4101	480	disease-disease
4101	601	disease-common_disease
4101	729	disease-common_disease
4101	742	disease-common_disease
4101	814	disease-common_pred_lci
4101	1064	disease-common_disease
4101	1076	disease-common_disease
4101	1484	disease-common_disease
4101	1499	disease-common_disease
4101	1556	disease-common_pred_lci
4101	2033	disease-common_pred_lci
4101	2083	disease-common_pred_lci
4101	2207	disease-common_pred_lci
4101	2209	disease-common_disease
4101	2315	disease-common_pred_lci
4101	2530	disease-common_disease
4101	3050	disease-common_pred_lci
4101	3516	disease-common_disease
4101	3723	disease-common_disease
4101	4101	disease-disease
4101	4102	disease-common_disease
4101	4103	disease-common_disease
4101	4105	disease-common_disease
4101	4246	disease-common_pred_lci
4101	4247	disease-common_pred_lci
4101	4248	disease-common_pred_lci
4101	4648	disease-common_pred_lci
4101	4698	disease-common_pred_lci
4101	4784	disease-common_disease
4101	4982	disease-common_pred_lci
4101	5093	disease-common_pred_lci
4101	5169	disease-common_disease
4101	5206	disease-common_disease
4101	5213	disease-common_disease
4101	5240	disease-common_disease
4101	5287	disease-common_disease
4101	5332	disease-common_pred_lci
4101	5344	disease-common_disease
4101	5346	disease-disease
4101	5347	disease-common_disease
4101	5784	disease-disease
4101	6275	disease-common_disease
4101	6282	disease-common_pred_lci
4101	6504	disease-common_pred_lci
4101	6727	disease-common_pred_lci
4101	7547	disease-common_disease
4101	7750	disease-common_disease
4101	7814	disease-common_pred_lci
4101	7920	disease-common_disease
4101	8164	disease-common_disease
4101	9886	disease-common_disease
4101	10822	disease-common_pred_lci
4101	11118	disease-common_disease
4101	13131	disease-common_pred_lci
4101	13379	disease-common_pred_lci
4101	13642	disease-common_pred_lci
4101	14536	disease-common_disease
4101	14587	disease-common_disease
4101	17334	disease-common_pred_lci
4101	17417	disease-common_disease
4101	17514	disease-common_pred_lci
4101	17580	disease-disease
4101	17960	disease-common_disease
4101	18510	disease-disease
4102	252	common_disease-common_pred_lci
4102	4103	common_disease-common_disease
4102	4105	common_disease-common_disease
4102	5346	common_disease-disease
4102	5347	common_disease-common_disease
4103	478	common_disease-disease
4103	4105	common_disease-common_disease
4103	5346	common_disease-disease
4103	5347	common_disease-common_disease
4103	5718	common_disease-common_disease
4103	5729	common_disease-common_disease
4103	5732	common_disease-common_pred_lci
2567	144	common_disease-disease
2567	478	common_disease-disease
2567	3884	common_disease-common_disease
2567	5275	common_disease-common_pred_lci
17417	399	common_disease-common_pred_lci
17417	408	common_disease-common_pred_lci
17417	478	common_disease-disease
17417	480	common_disease-disease
17417	1566	common_disease-common_disease
17417	1972	common_disease-common_disease
17417	2123	common_disease-common_pred_lci
17417	4648	common_disease-common_pred_lci
17417	5093	common_disease-common_pred_lci
17417	5193	common_disease-common_pred_lci
17417	5198	common_disease-common_disease
17417	6727	common_disease-common_pred_lci
17417	7096	common_disease-common_pred_lci
17417	7161	common_disease-common_pred_lci
17417	9820	common_disease-common_pred_lci
17417	11581	common_disease-common_disease
17417	13131	common_disease-common_pred_lci
17417	17417	common_disease-common_disease
17417	18510	common_disease-disease
18442	408	disease-common_pred_lci
18442	448	disease-common_pred_lci
18442	478	disease-disease
18442	2209	disease-common_disease
18442	2776	disease-common_pred_lci
18442	2988	disease-common_pred_lci
18442	3728	disease-common_disease
18442	3733	disease-common_disease
18442	4246	disease-common_pred_lci
18442	7864	disease-common_pred_lci
18442	17580	disease-disease
4105	448	common_disease-common_pred_lci
4105	5346	common_disease-disease
4105	5347	common_disease-common_disease
4105	7096	common_disease-common_pred_lci
4105	15391	common_disease-common_disease
5090	100	common_disease-common_pred_lci
5090	448	common_disease-common_pred_lci
5090	454	common_disease-common_pred_lci
5090	478	common_disease-disease
5090	1062	common_disease-common_pred_lci
5090	1064	common_disease-common_disease
5090	1093	common_disease-common_disease
5090	1206	common_disease-common_pred_lci
5090	1272	common_disease-common_disease
5090	1499	common_disease-common_disease
5090	2123	common_disease-common_pred_lci
5090	2124	common_disease-common_disease
5090	2197	common_disease-common_pred_lci
5090	2209	common_disease-common_disease
5090	2309	common_disease-common_pred_lci
5090	2484	common_disease-common_pred_lci
5090	2776	common_disease-common_pred_lci
5090	3350	common_disease-common_disease
5090	3516	common_disease-common_disease
5090	3703	common_disease-common_disease
5090	3803	common_disease-common_pred_lci
5090	3869	common_disease-common_pred_lci
5090	3881	common_disease-common_pred_lci
5090	3884	common_disease-common_disease
5090	3885	common_disease-common_disease
5090	4134	common_disease-common_disease
5090	4173	common_disease-common_pred_lci
5090	4246	common_disease-common_pred_lci
5090	4247	common_disease-common_pred_lci
5090	4248	common_disease-common_pred_lci
5090	4484	common_disease-common_pred_lci
5090	4488	common_disease-common_disease
5090	4648	common_disease-common_pred_lci
5090	4966	common_disease-common_pred_lci
5090	5093	common_disease-common_pred_lci
5090	5206	common_disease-common_disease
5090	5213	common_disease-common_disease
5090	5284	common_disease-common_pred_lci
5090	5344	common_disease-common_disease
5090	5350	common_disease-common_pred_lci
5090	5732	common_disease-common_pred_lci
5090	5824	common_disease-disease
17	17	common_pred_lci-common_pred_lci
17	100	common_pred_lci-common_pred_lci
17	252	common_pred_lci-common_pred_lci
17	331	common_pred_lci-common_pred_lci
17	385	common_pred_lci-common_pred_lci
17	478	common_pred_lci-disease
17	480	common_pred_lci-disease
17	607	common_pred_lci-common_disease
17	747	common_pred_lci-common_disease
17	750	common_pred_lci-common_pred_lci
17	754	common_pred_lci-common_pred_lci
17	756	common_pred_lci-common_disease
17	1003	common_pred_lci-common_pred_lci
17	1093	common_pred_lci-common_disease
17	1201	common_pred_lci-common_disease
17	1450	common_pred_lci-common_pred_lci
17	1481	common_pred_lci-common_disease
17	1490	common_pred_lci-common_disease
17	1499	common_pred_lci-common_disease
17	1662	common_pred_lci-common_disease
17	1699	common_pred_lci-common_disease
17	1733	common_pred_lci-common_pred_lci
17	1972	common_pred_lci-common_disease
17	2305	common_pred_lci-common_disease
17	2309	common_pred_lci-common_pred_lci
17	2315	common_pred_lci-common_pred_lci
17	2925	common_pred_lci-common_pred_lci
17	2926	common_pred_lci-common_pred_lci
17	3209	common_pred_lci-common_disease
17	3248	common_pred_lci-common_disease
17	3380	common_pred_lci-common_pred_lci
17	3516	common_pred_lci-common_disease
17	3657	common_pred_lci-common_disease
17	3752	common_pred_lci-common_pred_lci
17	3881	common_pred_lci-common_pred_lci
17	4134	common_pred_lci-common_disease
17	4698	common_pred_lci-common_pred_lci
17	4752	common_pred_lci-common_disease
17	4965	common_pred_lci-common_pred_lci
17	5093	common_pred_lci-common_pred_lci
17	5193	common_pred_lci-common_pred_lci
17	5344	common_pred_lci-common_disease
17	5359	common_pred_lci-common_disease
17	5928	common_pred_lci-common_pred_lci
17	7096	common_pred_lci-common_pred_lci
17	7864	common_pred_lci-common_pred_lci
17	7896	common_pred_lci-common_pred_lci
17	10822	common_pred_lci-common_pred_lci
1041	144	common_pred_lci-disease
1041	265	common_pred_lci-common_disease
1041	331	common_pred_lci-common_pred_lci
1041	454	common_pred_lci-common_pred_lci
1041	601	common_pred_lci-common_disease
1041	1003	common_pred_lci-common_pred_lci
1041	1004	common_pred_lci-common_pred_lci
1041	1041	common_pred_lci-common_pred_lci
1041	1062	common_pred_lci-common_pred_lci
1041	1064	common_pred_lci-common_disease
1041	1409	common_pred_lci-common_pred_lci
1041	1419	common_pred_lci-common_pred_lci
1041	1450	common_pred_lci-common_pred_lci
1041	1499	common_pred_lci-common_disease
1041	1662	common_pred_lci-common_disease
1041	1972	common_pred_lci-common_disease
1041	2123	common_pred_lci-common_pred_lci
1041	2197	common_pred_lci-common_pred_lci
1041	2438	common_pred_lci-common_pred_lci
1041	2530	common_pred_lci-common_disease
1041	2734	common_pred_lci-common_disease
1041	2843	common_pred_lci-common_disease
1041	2847	common_pred_lci-common_pred_lci
1041	3723	common_pred_lci-common_disease
1041	3884	common_pred_lci-common_disease
1041	3885	common_pred_lci-common_disease
1041	4134	common_pred_lci-common_disease
1041	4164	common_pred_lci-common_pred_lci
1041	4698	common_pred_lci-common_pred_lci
1041	4787	common_pred_lci-common_disease
1041	5093	common_pred_lci-common_pred_lci
1041	5657	common_pred_lci-common_pred_lci
1041	5729	common_pred_lci-common_disease
1041	5732	common_pred_lci-common_pred_lci
1041	6115	common_pred_lci-common_disease
1041	6402	common_pred_lci-common_pred_lci
1041	20810	common_pred_lci-common_disease
1554	144	common_disease-disease
1554	145	common_disease-common_disease
1554	385	common_disease-common_pred_lci
1554	448	common_disease-common_pred_lci
1554	478	common_disease-disease
1554	847	common_disease-common_pred_lci
1554	1093	common_disease-common_disease
1554	1444	common_disease-common_disease
1554	1554	common_disease-common_disease
1554	1566	common_disease-common_disease
1554	1972	common_disease-common_disease
1554	2315	common_disease-common_pred_lci
1554	2323	common_disease-common_disease
1554	2438	common_disease-common_pred_lci
1554	2988	common_disease-common_pred_lci
1554	3050	common_disease-common_pred_lci
1554	3209	common_disease-common_disease
1554	3350	common_disease-common_disease
1554	3516	common_disease-common_disease
1554	3657	common_disease-common_disease
1554	4246	common_disease-common_pred_lci
1554	4247	common_disease-common_pred_lci
1554	4248	common_disease-common_pred_lci
1554	4633	common_disease-common_pred_lci
1556	331	common_pred_lci-common_pred_lci
1556	385	common_pred_lci-common_pred_lci
1556	408	common_pred_lci-common_pred_lci
1556	448	common_pred_lci-common_pred_lci
1556	478	common_pred_lci-disease
1556	480	common_pred_lci-disease
1556	729	common_pred_lci-common_disease
1556	814	common_pred_lci-common_pred_lci
1556	1419	common_pred_lci-common_pred_lci
1556	1566	common_pred_lci-common_disease
1556	1655	common_pred_lci-common_pred_lci
1556	2083	common_pred_lci-common_pred_lci
1556	2988	common_pred_lci-common_pred_lci
1556	3044	common_pred_lci-common_pred_lci
1556	3050	common_pred_lci-common_pred_lci
1556	3202	common_pred_lci-disease
1556	3380	common_pred_lci-common_pred_lci
1556	3516	common_pred_lci-common_disease
1556	3751	common_pred_lci-common_disease
1556	4141	common_pred_lci-common_pred_lci
1556	4965	common_pred_lci-common_pred_lci
1556	5193	common_pred_lci-common_pred_lci
1556	5198	common_pred_lci-common_disease
1556	5533	common_pred_lci-common_pred_lci
1556	6727	common_pred_lci-common_pred_lci
1556	7125	common_pred_lci-common_pred_lci
1556	7451	common_pred_lci-common_pred_lci
1556	14143	common_pred_lci-pred_lci
1556	14587	common_pred_lci-common_disease
4632	47	common_pred_lci-common_disease
4632	144	common_pred_lci-disease
4632	252	common_pred_lci-common_pred_lci
4632	331	common_pred_lci-common_pred_lci
4632	478	common_pred_lci-disease
4632	644	common_pred_lci-common_pred_lci
4632	1005	common_pred_lci-common_disease
4632	1450	common_pred_lci-common_pred_lci
4632	1487	common_pred_lci-common_pred_lci
4632	1499	common_pred_lci-common_disease
4632	2123	common_pred_lci-common_pred_lci
4632	2124	common_pred_lci-common_disease
4632	2209	common_pred_lci-common_disease
4632	3752	common_pred_lci-common_pred_lci
4632	3803	common_pred_lci-common_pred_lci
4632	3804	common_pred_lci-common_disease
4632	3805	common_pred_lci-common_pred_lci
4632	4134	common_pred_lci-common_disease
4632	4632	common_pred_lci-common_pred_lci
4632	4633	common_pred_lci-common_pred_lci
4632	4635	common_pred_lci-common_pred_lci
4632	5093	common_pred_lci-common_pred_lci
4632	5344	common_pred_lci-common_disease
4632	6115	common_pred_lci-common_disease
4632	7161	common_pred_lci-common_pred_lci
4632	9867	common_pred_lci-common_disease
4632	17514	common_pred_lci-common_pred_lci
4633	47	common_pred_lci-common_disease
4633	144	common_pred_lci-disease
4633	265	common_pred_lci-common_disease
4633	454	common_pred_lci-common_pred_lci
4633	478	common_pred_lci-disease
4633	644	common_pred_lci-common_pred_lci
4633	1005	common_pred_lci-common_disease
4633	1419	common_pred_lci-common_pred_lci
4633	1450	common_pred_lci-common_pred_lci
4633	1972	common_pred_lci-common_disease
4633	2123	common_pred_lci-common_pred_lci
4633	2124	common_pred_lci-common_disease
4633	2197	common_pred_lci-common_pred_lci
4633	2209	common_pred_lci-common_disease
4633	2438	common_pred_lci-common_pred_lci
4633	2842	common_pred_lci-common_disease
4633	2843	common_pred_lci-common_disease
4633	2844	common_pred_lci-common_disease
4633	3044	common_pred_lci-common_pred_lci
4633	3248	common_pred_lci-common_disease
4633	3332	common_pred_lci-common_pred_lci
4633	3380	common_pred_lci-common_pred_lci
4633	3752	common_pred_lci-common_pred_lci
4633	4633	common_pred_lci-common_pred_lci
4633	4635	common_pred_lci-common_pred_lci
4633	4698	common_pred_lci-common_pred_lci
4633	5093	common_pred_lci-common_pred_lci
4633	5275	common_pred_lci-common_pred_lci
4633	5284	common_pred_lci-common_pred_lci
4633	5732	common_pred_lci-common_pred_lci
4633	6013	common_pred_lci-common_pred_lci
4633	6727	common_pred_lci-common_pred_lci
4633	7161	common_pred_lci-common_pred_lci
4633	9867	common_pred_lci-common_disease
4633	13642	common_pred_lci-common_pred_lci
4633	17514	common_pred_lci-common_pred_lci
5657	234	common_pred_lci-common_disease
5657	454	common_pred_lci-common_pred_lci
5657	480	common_pred_lci-disease
5657	2083	common_pred_lci-common_pred_lci
5657	2847	common_pred_lci-common_pred_lci
5657	3044	common_pred_lci-common_pred_lci
5657	3332	common_pred_lci-common_pred_lci
5657	3380	common_pred_lci-common_pred_lci
5657	5093	common_pred_lci-common_pred_lci
5657	5193	common_pred_lci-common_pred_lci
5657	5243	common_pred_lci-common_pred_lci
5657	5657	common_pred_lci-common_pred_lci
5657	7125	common_pred_lci-common_pred_lci
4635	47	common_pred_lci-common_disease
4635	144	common_pred_lci-disease
4635	478	common_pred_lci-disease
4635	1005	common_pred_lci-common_disease
4635	1062	common_pred_lci-common_pred_lci
4635	1419	common_pred_lci-common_pred_lci
4635	1450	common_pred_lci-common_pred_lci
4635	1499	common_pred_lci-common_disease
4635	1972	common_pred_lci-common_disease
4635	2123	common_pred_lci-common_pred_lci
4635	2124	common_pred_lci-common_disease
4635	2209	common_pred_lci-common_disease
4635	2669	common_pred_lci-common_disease
4635	2842	common_pred_lci-common_disease
4635	2843	common_pred_lci-common_disease
4635	2844	common_pred_lci-common_disease
4635	3044	common_pred_lci-common_pred_lci
4635	3332	common_pred_lci-common_pred_lci
4635	3380	common_pred_lci-common_pred_lci
4635	3752	common_pred_lci-common_pred_lci
4635	4246	common_pred_lci-common_pred_lci
4635	4247	common_pred_lci-common_pred_lci
4635	4248	common_pred_lci-common_pred_lci
4635	4698	common_pred_lci-common_pred_lci
4635	4965	common_pred_lci-common_pred_lci
4635	5732	common_pred_lci-common_pred_lci
4635	6013	common_pred_lci-common_pred_lci
4635	6727	common_pred_lci-common_pred_lci
4635	7161	common_pred_lci-common_pred_lci
4635	9867	common_pred_lci-common_disease
4635	13379	common_pred_lci-common_pred_lci
4635	17514	common_pred_lci-common_pred_lci
6168	144	common_pred_lci-disease
6168	234	common_pred_lci-common_disease
6168	331	common_pred_lci-common_pred_lci
6168	607	common_pred_lci-common_disease
6168	754	common_pred_lci-common_pred_lci
6168	847	common_pred_lci-common_pred_lci
6168	1419	common_pred_lci-common_pred_lci
6168	2438	common_pred_lci-common_pred_lci
6168	4488	common_pred_lci-common_disease
6168	5193	common_pred_lci-common_pred_lci
6168	5208	common_pred_lci-common_disease
6168	5344	common_pred_lci-common_disease
6168	5718	common_pred_lci-common_disease
6168	5846	common_pred_lci-common_pred_lci
6168	6168	common_pred_lci-common_pred_lci
6168	6225	common_pred_lci-common_pred_lci
6168	7896	common_pred_lci-common_pred_lci
5661	331	common_pred_lci-common_pred_lci
5661	385	common_pred_lci-common_pred_lci
5661	386	common_pred_lci-common_pred_lci
5661	408	common_pred_lci-common_pred_lci
5661	448	common_pred_lci-common_pred_lci
5661	478	common_pred_lci-disease
5661	747	common_pred_lci-common_disease
5661	1450	common_pred_lci-common_pred_lci
5661	1499	common_pred_lci-common_disease
5661	2033	common_pred_lci-common_pred_lci
5661	2123	common_pred_lci-common_pred_lci
5661	2124	common_pred_lci-common_disease
5661	2988	common_pred_lci-common_pred_lci
5661	3050	common_pred_lci-common_pred_lci
5661	3332	common_pred_lci-common_pred_lci
5661	3380	common_pred_lci-common_pred_lci
5661	3703	common_pred_lci-common_disease
5661	3752	common_pred_lci-common_pred_lci
5661	4173	common_pred_lci-common_pred_lci
5661	4246	common_pred_lci-common_pred_lci
5661	4247	common_pred_lci-common_pred_lci
5661	4248	common_pred_lci-common_pred_lci
5661	5094	common_pred_lci-common_pred_lci
5661	5359	common_pred_lci-common_disease
5661	5661	common_pred_lci-common_pred_lci
5661	5732	common_pred_lci-common_pred_lci
5661	5976	common_pred_lci-common_pred_lci
5661	6013	common_pred_lci-common_pred_lci
5661	6302	common_pred_lci-common_pred_lci
5661	6727	common_pred_lci-common_pred_lci
5661	9820	common_pred_lci-common_pred_lci
5661	9886	common_pred_lci-common_disease
1532	49	common_disease-common_pred_lci
1532	144	common_disease-disease
1532	265	common_disease-common_disease
1532	386	common_disease-common_pred_lci
1532	478	common_disease-disease
1532	747	common_disease-common_disease
1532	1064	common_disease-common_disease
1532	1093	common_disease-common_disease
1532	1201	common_disease-common_disease
1532	1206	common_disease-common_pred_lci
1532	1278	common_disease-common_disease
1532	1419	common_disease-common_pred_lci
1532	1499	common_disease-common_disease
1532	1532	common_disease-common_disease
1532	2123	common_disease-common_pred_lci
1532	2124	common_disease-common_disease
1532	2484	common_disease-common_pred_lci
1532	3210	common_disease-common_disease
1532	3374	common_disease-common_disease
1532	3723	common_disease-common_disease
1532	3787	common_disease-common_pred_lci
1532	4164	common_disease-common_pred_lci
1532	4488	common_disease-common_disease
1532	4649	common_disease-common_pred_lci
1532	5093	common_disease-common_pred_lci
1532	5275	common_disease-common_pred_lci
1532	5344	common_disease-common_disease
1532	5729	common_disease-common_disease
1532	6013	common_disease-common_pred_lci
1532	6115	common_disease-common_disease
1532	7096	common_disease-common_pred_lci
1532	7161	common_disease-common_pred_lci
1532	8044	common_disease-common_disease
1532	9867	common_disease-common_disease
1532	10207	common_disease-common_disease
1532	15391	common_disease-common_disease
14879	100	common_pred_lci-common_pred_lci
14879	144	common_pred_lci-disease
14879	331	common_pred_lci-common_pred_lci
14879	1419	common_pred_lci-common_pred_lci
14879	1499	common_pred_lci-common_disease
14879	1972	common_pred_lci-common_disease
14879	2123	common_pred_lci-common_pred_lci
14879	2124	common_pred_lci-common_disease
14879	2207	common_pred_lci-common_pred_lci
14879	9867	common_pred_lci-common_disease
14879	16895	common_pred_lci-common_pred_lci
15391	6013	common_disease-common_pred_lci
15391	7967	common_disease-disease
15391	17580	common_disease-disease
15391	18779	common_disease-common_disease
1566	448	common_disease-common_pred_lci
1566	480	common_disease-disease
1566	1093	common_disease-common_disease
1566	1566	common_disease-common_disease
1566	2988	common_disease-common_pred_lci
1566	4246	common_disease-common_pred_lci
1566	4247	common_disease-common_pred_lci
1566	4248	common_disease-common_pred_lci
1566	5344	common_disease-common_disease
1566	5347	common_disease-common_disease
1566	13131	common_disease-common_pred_lci
1566	18510	common_disease-disease
1058	252	common_pred_lci-common_pred_lci
1058	331	common_pred_lci-common_pred_lci
1058	478	common_pred_lci-disease
1058	750	common_pred_lci-common_pred_lci
1058	1093	common_pred_lci-common_disease
1058	2842	common_pred_lci-common_disease
1058	2843	common_pred_lci-common_disease
1058	2844	common_pred_lci-common_disease
1058	2925	common_pred_lci-common_pred_lci
1058	3248	common_pred_lci-common_disease
1058	3723	common_pred_lci-common_disease
1058	5093	common_pred_lci-common_pred_lci
1058	5344	common_pred_lci-common_disease
1058	5359	common_pred_lci-common_disease
1058	6126	common_pred_lci-common_pred_lci
2083	47	common_pred_lci-common_disease
2083	100	common_pred_lci-common_pred_lci
2083	331	common_pred_lci-common_pred_lci
2083	385	common_pred_lci-common_pred_lci
2083	408	common_pred_lci-common_pred_lci
2083	448	common_pred_lci-common_pred_lci
2083	454	common_pred_lci-common_pred_lci
2083	478	common_pred_lci-disease
2083	480	common_pred_lci-disease
2083	1004	common_pred_lci-common_pred_lci
2083	1062	common_pred_lci-common_pred_lci
2083	1206	common_pred_lci-common_pred_lci
2083	1419	common_pred_lci-common_pred_lci
2083	1444	common_pred_lci-common_disease
2083	1499	common_pred_lci-common_disease
2083	1655	common_pred_lci-common_pred_lci
2083	1733	common_pred_lci-common_pred_lci
2083	2083	common_pred_lci-common_pred_lci
2083	2206	common_pred_lci-common_disease
2083	2207	common_pred_lci-common_pred_lci
2083	2209	common_pred_lci-common_disease
2083	2315	common_pred_lci-common_pred_lci
2083	2484	common_pred_lci-common_pred_lci
2083	2776	common_pred_lci-common_pred_lci
2083	3044	common_pred_lci-common_pred_lci
2083	3202	common_pred_lci-disease
2083	3210	common_pred_lci-common_disease
2083	3350	common_pred_lci-common_disease
2083	3516	common_pred_lci-common_disease
2083	3723	common_pred_lci-common_disease
2083	3752	common_pred_lci-common_pred_lci
2083	3803	common_pred_lci-common_pred_lci
2083	3822	common_pred_lci-common_pred_lci
2083	3881	common_pred_lci-common_pred_lci
2083	4141	common_pred_lci-common_pred_lci
2083	4966	common_pred_lci-common_pred_lci
2083	5093	common_pred_lci-common_pred_lci
2083	5094	common_pred_lci-common_pred_lci
2083	5193	common_pred_lci-common_pred_lci
2083	5332	common_pred_lci-common_pred_lci
2083	5345	common_pred_lci-common_disease
2083	5350	common_pred_lci-common_pred_lci
2083	5359	common_pred_lci-common_disease
2083	5728	common_pred_lci-common_disease
2083	5729	common_pred_lci-common_disease
2083	5824	common_pred_lci-disease
2083	5881	common_pred_lci-common_disease
2083	6115	common_pred_lci-common_disease
2083	6225	common_pred_lci-common_pred_lci
2083	6727	common_pred_lci-common_pred_lci
2083	7125	common_pred_lci-common_pred_lci
2083	7161	common_pred_lci-common_pred_lci
2083	7451	common_pred_lci-common_pred_lci
2083	9820	common_pred_lci-common_pred_lci
2083	13131	common_pred_lci-common_pred_lci
2083	14143	common_pred_lci-pred_lci
2083	17334	common_pred_lci-common_pred_lci
2083	17514	common_pred_lci-common_pred_lci
13349	331	common_pred_lci-common_pred_lci
13349	729	common_pred_lci-common_disease
13349	1419	common_pred_lci-common_pred_lci
13349	1972	common_pred_lci-common_disease
13349	5344	common_pred_lci-common_disease
13349	5359	common_pred_lci-common_disease
13349	5824	common_pred_lci-disease
13349	17580	common_pred_lci-disease
1062	144	common_pred_lci-disease
1062	252	common_pred_lci-common_pred_lci
1062	478	common_pred_lci-disease
1062	747	common_pred_lci-common_disease
1062	750	common_pred_lci-common_pred_lci
1062	754	common_pred_lci-common_pred_lci
1062	756	common_pred_lci-common_disease
1062	814	common_pred_lci-common_pred_lci
1062	847	common_pred_lci-common_pred_lci
1062	1003	common_pred_lci-common_pred_lci
1062	1004	common_pred_lci-common_pred_lci
1062	1005	common_pred_lci-common_disease
1062	1062	common_pred_lci-common_pred_lci
1062	1064	common_pred_lci-common_disease
1062	1093	common_pred_lci-common_disease
1062	1409	common_pred_lci-common_pred_lci
1062	1419	common_pred_lci-common_pred_lci
1062	1487	common_pred_lci-common_pred_lci
1062	1499	common_pred_lci-common_disease
1062	1733	common_pred_lci-common_pred_lci
1062	2033	common_pred_lci-common_pred_lci
1062	2123	common_pred_lci-common_pred_lci
1062	2124	common_pred_lci-common_disease
1062	2144	common_pred_lci-common_pred_lci
1062	2206	common_pred_lci-common_disease
1062	2207	common_pred_lci-common_pred_lci
1062	2209	common_pred_lci-common_disease
1062	2305	common_pred_lci-common_disease
