node_1	node_2	roles
5191	791	common_disease-common_disease
5191	1169	common_disease-common_pred_lci
5191	1394	common_disease-common_disease
5191	2841	common_disease-common_disease
5191	2842	common_disease-common_pred_lci
5191	2844	common_disease-disease
5191	2910	common_disease-common_disease
5191	4996	common_disease-common_pred_lci
5191	5102	common_disease-disease
5191	5191	common_disease-common_disease
5191	5359	common_disease-common_disease
4680	162	common_disease-disease
4680	164	common_disease-common_pred_lci
4680	252	common_disease-common_pred_lci
4680	1446	common_disease-common_pred_lci
4680	1628	common_disease-common_disease
4680	4680	common_disease-common_disease
4680	5032	common_disease-common_disease
4680	5102	common_disease-disease
4680	5957	common_disease-common_disease
4680	17626	common_disease-common_pred_lci
5193	144	common_pred_lci-common_disease
5193	164	common_pred_lci-common_pred_lci
5193	1169	common_pred_lci-common_pred_lci
5193	1394	common_pred_lci-common_disease
5193	1676	common_pred_lci-common_disease
5193	1716	common_pred_lci-common_disease
5193	1928	common_pred_lci-disease
5193	2841	common_pred_lci-common_disease
5193	2843	common_pred_lci-common_pred_lci
5193	2910	common_pred_lci-common_disease
5193	3380	common_pred_lci-common_disease
5193	3516	common_pred_lci-common_disease
5193	3952	common_pred_lci-common_disease
5193	4698	common_pred_lci-common_disease
5193	4998	common_pred_lci-common_pred_lci
5193	5193	common_pred_lci-common_pred_lci
5193	5359	common_pred_lci-common_disease
5193	5796	common_pred_lci-common_pred_lci
5193	6884	common_pred_lci-common_disease
5193	6996	common_pred_lci-common_disease
5193	7009	common_pred_lci-common_pred_lci
5193	7096	common_pred_lci-common_disease
5193	7140	common_pred_lci-common_disease
5193	10166	common_pred_lci-common_disease
5193	10995	common_pred_lci-common_pred_lci
2634	162	common_disease-disease
2634	164	common_disease-common_pred_lci
2634	2150	common_disease-disease
2634	2634	common_disease-common_disease
2634	4684	common_disease-common_disease
6728	162	common_disease-disease
6728	1446	common_disease-common_pred_lci
6728	1628	common_disease-common_disease
6728	1776	common_disease-common_pred_lci
6728	2315	common_disease-common_disease
6728	3952	common_disease-common_disease
6728	5102	common_disease-disease
4684	1928	common_disease-disease
4684	2150	common_disease-disease
4684	2740	common_disease-common_disease
4684	3380	common_disease-common_disease
4684	4684	common_disease-common_disease
4684	5102	common_disease-disease
2127	475	common_disease-disease
2127	747	common_disease-common_disease
2127	2844	common_disease-disease
2127	3380	common_disease-common_disease
2127	10166	common_disease-common_disease
3673	1444	disease-common_pred_lci
3673	1445	disease-common_pred_lci
3673	1446	disease-common_pred_lci
3673	3178	disease-common_disease
3673	3476	disease-common_disease
3673	3513	disease-common_pred_lci
3673	3516	disease-common_disease
3673	10997	disease-common_pred_lci
3673	17205	disease-common_disease
4698	162	common_disease-disease
4698	747	common_disease-common_disease
4698	1278	common_disease-common_disease
4698	1394	common_disease-common_disease
4698	1443	common_disease-disease
4698	1676	common_disease-common_disease
4698	2315	common_disease-common_disease
4698	2842	common_disease-common_pred_lci
4698	2843	common_disease-common_pred_lci
4698	2844	common_disease-disease
4698	4698	common_disease-common_disease
4698	4990	common_disease-common_pred_lci
4698	4996	common_disease-common_pred_lci
4698	4998	common_disease-common_pred_lci
4698	5102	common_disease-disease
1628	162	common_disease-disease
1628	164	common_disease-common_pred_lci
1628	324	common_disease-common_disease
1628	747	common_disease-common_disease
1628	1004	common_disease-common_pred_lci
1628	1444	common_disease-common_pred_lci
1628	1928	common_disease-disease
1628	2740	common_disease-common_disease
1628	5032	common_disease-common_disease
1628	9996	common_disease-common_disease
2150	144	disease-common_disease
2150	252	disease-common_pred_lci
2150	747	disease-common_disease
2150	1004	disease-common_pred_lci
2150	1394	disease-common_disease
2150	1445	disease-common_pred_lci
2150	1730	disease-common_disease
2150	1928	disease-disease
2150	2763	disease-common_disease
2150	2893	disease-common_disease
2150	3380	disease-common_disease
2150	3516	disease-common_disease
2150	6996	disease-common_disease
2150	12996	disease-common_disease
2150	13945	disease-common_disease
3178	162	common_disease-disease
3178	1444	common_disease-common_pred_lci
3178	1676	common_disease-common_disease
3178	1776	common_disease-common_pred_lci
3178	3178	common_disease-common_disease
3178	4996	common_disease-common_pred_lci
3178	5032	common_disease-common_disease
1655	144	common_pred_lci-common_disease
1655	2841	common_pred_lci-common_disease
1655	2842	common_pred_lci-common_pred_lci
1655	2843	common_pred_lci-common_pred_lci
1655	2844	common_pred_lci-disease
1655	3516	common_pred_lci-common_disease
1655	4995	common_pred_lci-pred_lci
1655	5359	common_pred_lci-common_disease
13945	1730	common_disease-common_disease
13945	1928	common_disease-disease
13945	3380	common_disease-common_disease
13945	4965	common_disease-common_disease
13945	5032	common_disease-common_disease
13945	5102	common_disease-disease
13945	5957	common_disease-common_disease
13945	12996	common_disease-common_disease
1673	4990	pred_lci-common_pred_lci
1673	4993	pred_lci-common_pred_lci
1673	4995	pred_lci-pred_lci
1673	5796	pred_lci-common_pred_lci
1676	162	common_disease-disease
1676	791	common_disease-common_disease
1676	1004	common_disease-common_pred_lci
1676	1394	common_disease-common_disease
1676	1444	common_disease-common_pred_lci
1676	1498	common_disease-common_disease
1676	1521	common_disease-common_disease
1676	1676	common_disease-common_disease
1676	1716	common_disease-common_disease
1676	1730	common_disease-common_disease
1676	1776	common_disease-common_pred_lci
1676	2315	common_disease-common_disease
1676	2740	common_disease-common_disease
1676	2844	common_disease-disease
1676	2910	common_disease-common_disease
1676	3516	common_disease-common_disease
1676	4990	common_disease-common_pred_lci
1676	5032	common_disease-common_disease
1676	5359	common_disease-common_disease
1676	7009	common_disease-common_pred_lci
1676	7140	common_disease-common_disease
1676	10995	common_disease-common_pred_lci
144	144	common_disease-common_disease
144	162	common_disease-disease
144	252	common_disease-common_pred_lci
144	475	common_disease-disease
144	747	common_disease-common_disease
144	1278	common_disease-common_disease
144	1394	common_disease-common_disease
144	1444	common_disease-common_pred_lci
144	1445	common_disease-common_pred_lci
144	1776	common_disease-common_pred_lci
144	2315	common_disease-common_disease
144	2740	common_disease-common_disease
144	2842	common_disease-common_pred_lci
144	2843	common_disease-common_pred_lci
144	2844	common_disease-disease
144	3476	common_disease-common_disease
144	4965	common_disease-common_disease
144	5359	common_disease-common_disease
1169	1169	common_pred_lci-common_pred_lci
1169	1278	common_pred_lci-common_disease
1169	2844	common_pred_lci-disease
1169	4990	common_pred_lci-common_pred_lci
1169	4995	common_pred_lci-pred_lci
1169	4998	common_pred_lci-common_pred_lci
1169	5796	common_pred_lci-common_pred_lci
20129	475	common_pred_lci-disease
20129	1776	common_pred_lci-common_pred_lci
20129	10995	common_pred_lci-common_pred_lci
20129	17626	common_pred_lci-common_pred_lci
162	162	disease-disease
162	164	disease-common_pred_lci
162	324	disease-common_disease
162	747	disease-common_disease
162	791	disease-common_disease
162	1004	disease-common_pred_lci
162	1394	disease-common_disease
162	1444	disease-common_pred_lci
162	1716	disease-common_disease
162	1776	disease-common_pred_lci
162	2315	disease-common_disease
162	2740	disease-common_disease
162	2763	disease-common_disease
162	2910	disease-common_disease
162	3020	disease-common_disease
162	3380	disease-common_disease
162	3516	disease-common_disease
162	3893	disease-common_disease
162	3952	disease-common_disease
162	4965	disease-common_disease
162	5032	disease-common_disease
162	5359	disease-common_disease
162	5796	disease-common_pred_lci
162	5957	disease-common_disease
162	7009	disease-common_pred_lci
162	7052	disease-common_disease
162	7096	disease-common_disease
162	7140	disease-common_disease
162	9996	disease-common_disease
162	12996	disease-common_disease
162	13058	disease-common_disease
164	747	common_pred_lci-common_disease
164	1521	common_pred_lci-common_disease
164	2844	common_pred_lci-disease
164	2910	common_pred_lci-common_disease
164	3020	common_pred_lci-common_disease
164	3380	common_pred_lci-common_disease
164	5957	common_pred_lci-common_disease
164	7140	common_pred_lci-common_disease
164	9996	common_pred_lci-common_disease
164	12996	common_pred_lci-common_disease
5796	252	common_pred_lci-common_pred_lci
5796	1004	common_pred_lci-common_pred_lci
5796	1444	common_pred_lci-common_pred_lci
5796	1445	common_pred_lci-common_pred_lci
5796	1521	common_pred_lci-common_disease
5796	1716	common_pred_lci-common_disease
5796	1776	common_pred_lci-common_pred_lci
5796	2315	common_pred_lci-common_disease
5796	2740	common_pred_lci-common_disease
5796	3380	common_pred_lci-common_disease
5796	3516	common_pred_lci-common_disease
5796	5032	common_pred_lci-common_disease
5796	5359	common_pred_lci-common_disease
5796	5796	common_pred_lci-common_pred_lci
5796	6996	common_pred_lci-common_disease
5796	7009	common_pred_lci-common_pred_lci
5796	7053	common_pred_lci-common_disease
5796	7096	common_pred_lci-common_disease
5796	7140	common_pred_lci-common_disease
5796	10995	common_pred_lci-common_pred_lci
1716	747	common_disease-common_disease
1716	791	common_disease-common_disease
1716	1444	common_disease-common_pred_lci
1716	1521	common_disease-common_disease
1716	1716	common_disease-common_disease
1716	1776	common_disease-common_pred_lci
1716	1928	common_disease-disease
1716	2315	common_disease-common_disease
1716	2740	common_disease-common_disease
1716	2893	common_disease-common_disease
1716	2910	common_disease-common_disease
1716	3380	common_disease-common_disease
1716	3516	common_disease-common_disease
1716	3893	common_disease-common_disease
1716	5032	common_disease-common_disease
1716	5359	common_disease-common_disease
1716	6884	common_disease-common_disease
1716	10166	common_disease-common_disease
1716	10995	common_disease-common_pred_lci
2740	747	common_disease-common_disease
2740	791	common_disease-common_disease
2740	1004	common_disease-common_pred_lci
2740	1444	common_disease-common_pred_lci
2740	2315	common_disease-common_disease
2740	2740	common_disease-common_disease
2740	2763	common_disease-common_disease
2740	2910	common_disease-common_disease
2740	3020	common_disease-common_disease
2740	3380	common_disease-common_disease
2740	3516	common_disease-common_disease
2740	3893	common_disease-common_disease
2740	3952	common_disease-common_disease
2740	4965	common_disease-common_disease
2740	5032	common_disease-common_disease
2740	5102	common_disease-disease
2740	5359	common_disease-common_disease
2740	5957	common_disease-common_disease
2740	6884	common_disease-common_disease
2740	7052	common_disease-common_disease
2740	7096	common_disease-common_disease
2740	10166	common_disease-common_disease
1730	1730	common_disease-common_disease
1730	1928	common_disease-disease
1730	2910	common_disease-common_disease
1730	3380	common_disease-common_disease
1730	5359	common_disease-common_disease
1730	12996	common_disease-common_disease
12996	1928	common_disease-disease
12996	3380	common_disease-common_disease
2763	1444	common_disease-common_pred_lci
2763	1776	common_disease-common_pred_lci
2763	5102	common_disease-disease
17626	475	common_pred_lci-disease
17626	1776	common_pred_lci-common_pred_lci
17626	10995	common_pred_lci-common_pred_lci
6884	252	common_disease-common_pred_lci
6884	791	common_disease-common_disease
6884	1444	common_disease-common_pred_lci
6884	1521	common_disease-common_disease
6884	1776	common_disease-common_pred_lci
6884	1928	common_disease-disease
6884	3516	common_disease-common_disease
6884	5102	common_disease-disease
6884	5359	common_disease-common_disease
6884	6884	common_disease-common_disease
6884	7052	common_disease-common_disease
6884	7140	common_disease-common_disease
6884	10166	common_disease-common_disease
6884	10995	common_disease-common_pred_lci
747	747	common_disease-common_disease
747	775	common_disease-common_pred_lci
747	791	common_disease-common_disease
747	1004	common_disease-common_pred_lci
747	1278	common_disease-common_disease
747	1444	common_disease-common_pred_lci
747	1445	common_disease-common_pred_lci
747	1776	common_disease-common_pred_lci
747	1928	common_disease-disease
747	2315	common_disease-common_disease
747	2842	common_disease-common_pred_lci
747	2843	common_disease-common_pred_lci
747	2910	common_disease-common_disease
747	3380	common_disease-common_disease
747	3476	common_disease-common_disease
747	3516	common_disease-common_disease
747	5032	common_disease-common_disease
747	5102	common_disease-disease
747	5359	common_disease-common_disease
747	10995	common_disease-common_pred_lci
5359	252	common_disease-common_pred_lci
5359	324	common_disease-common_disease
5359	791	common_disease-common_disease
5359	1278	common_disease-common_disease
5359	1394	common_disease-common_disease
5359	1444	common_disease-common_pred_lci
5359	1521	common_disease-common_disease
5359	1776	common_disease-common_pred_lci
5359	2315	common_disease-common_disease
5359	2910	common_disease-common_disease
5359	3380	common_disease-common_disease
5359	3476	common_disease-common_disease
5359	3893	common_disease-common_disease
5359	4996	common_disease-common_pred_lci
5359	5032	common_disease-common_disease
5359	5102	common_disease-disease
5359	5359	common_disease-common_disease
5359	7052	common_disease-common_disease
5359	7096	common_disease-common_disease
5359	7140	common_disease-common_disease
5359	10166	common_disease-common_disease
1776	252	common_pred_lci-common_pred_lci
1776	324	common_pred_lci-common_disease
1776	475	common_pred_lci-disease
1776	791	common_pred_lci-common_disease
1776	1004	common_pred_lci-common_pred_lci
1776	1394	common_pred_lci-common_disease
1776	1444	common_pred_lci-common_pred_lci
1776	1445	common_pred_lci-common_pred_lci
1776	1446	common_pred_lci-common_pred_lci
1776	1521	common_pred_lci-common_disease
1776	1776	common_pred_lci-common_pred_lci
1776	2315	common_pred_lci-common_disease
1776	2910	common_pred_lci-common_disease
1776	3380	common_pred_lci-common_disease
1776	3516	common_pred_lci-common_disease
1776	3893	common_pred_lci-common_disease
1776	3952	common_pred_lci-common_disease
1776	4965	common_pred_lci-common_disease
1776	5032	common_pred_lci-common_disease
1776	5102	common_pred_lci-disease
1776	7053	common_pred_lci-common_disease
1776	7096	common_pred_lci-common_disease
1776	7140	common_pred_lci-common_disease
1776	9996	common_pred_lci-common_disease
1776	10166	common_pred_lci-common_disease
10995	252	common_pred_lci-common_pred_lci
10995	324	common_pred_lci-common_disease
10995	475	common_pred_lci-disease
10995	1394	common_pred_lci-common_disease
10995	2910	common_pred_lci-common_disease
10995	3380	common_pred_lci-common_disease
10995	3893	common_pred_lci-common_disease
10995	7052	common_pred_lci-common_disease
10995	7096	common_pred_lci-common_disease
10995	9996	common_pred_lci-common_disease
10995	10166	common_pred_lci-common_disease
10995	13058	common_pred_lci-common_disease
10997	475	common_pred_lci-disease
10997	3513	common_pred_lci-common_pred_lci
10997	10997	common_pred_lci-common_pred_lci
252	252	common_pred_lci-common_pred_lci
252	324	common_pred_lci-common_disease
252	791	common_pred_lci-common_disease
252	1004	common_pred_lci-common_pred_lci
252	1394	common_pred_lci-common_disease
252	1446	common_pred_lci-common_pred_lci
252	2315	common_pred_lci-common_disease
252	2841	common_pred_lci-common_disease
252	2843	common_pred_lci-common_pred_lci
252	2910	common_pred_lci-common_disease
252	3476	common_pred_lci-common_disease
252	3513	common_pred_lci-common_pred_lci
252	3893	common_pred_lci-common_disease
252	4990	common_pred_lci-common_pred_lci
252	4995	common_pred_lci-pred_lci
252	4998	common_pred_lci-common_pred_lci
252	5102	common_pred_lci-disease
252	5957	common_pred_lci-common_disease
252	7140	common_pred_lci-common_disease
1278	1278	common_disease-common_disease
1278	1443	common_disease-disease
1278	3380	common_disease-common_disease
1278	3516	common_disease-common_disease
13058	2841	common_disease-common_disease
13058	2842	common_disease-common_pred_lci
13058	2843	common_disease-common_pred_lci
13058	2844	common_disease-disease
775	775	common_pred_lci-common_pred_lci
775	1004	common_pred_lci-common_pred_lci
775	1521	common_pred_lci-common_disease
775	2843	common_pred_lci-common_pred_lci
775	2844	common_pred_lci-disease
775	2893	common_pred_lci-common_disease
775	4995	common_pred_lci-pred_lci
2315	1004	common_disease-common_pred_lci
2315	1394	common_disease-common_disease
2315	1444	common_disease-common_pred_lci
2315	2315	common_disease-common_disease
2315	2893	common_disease-common_disease
2315	2910	common_disease-common_disease
2315	3380	common_disease-common_disease
2315	3476	common_disease-common_disease
2315	3952	common_disease-common_disease
2315	4965	common_disease-common_disease
2315	4996	common_disease-common_pred_lci
2315	4998	common_disease-common_pred_lci
2315	7052	common_disease-common_disease
2315	7096	common_disease-common_disease
9996	5102	common_disease-disease
1814	465	disease-common_pred_lci
791	1004	common_disease-common_pred_lci
791	1394	common_disease-common_disease
791	1444	common_disease-common_pred_lci
791	2910	common_disease-common_disease
791	3380	common_disease-common_disease
791	4965	common_disease-common_disease
791	5032	common_disease-common_disease
791	5102	common_disease-disease
791	5957	common_disease-common_disease
791	7140	common_disease-common_disease
2841	1521	common_disease-common_disease
2841	2841	common_disease-common_disease
2841	2842	common_disease-common_pred_lci
2841	2843	common_disease-common_pred_lci
2841	2844	common_disease-disease
2841	3476	common_disease-common_disease
2841	4996	common_disease-common_pred_lci
2841	7009	common_disease-common_pred_lci
2842	2842	common_pred_lci-common_pred_lci
2842	2843	common_pred_lci-common_pred_lci
2842	2844	common_pred_lci-disease
2842	3476	common_pred_lci-common_disease
2842	4965	common_pred_lci-common_disease
2842	4995	common_pred_lci-pred_lci
2842	4996	common_pred_lci-common_pred_lci
2842	6499	common_pred_lci-common_pred_lci
2842	7009	common_pred_lci-common_pred_lci
2842	7096	common_pred_lci-common_disease
2843	1004	common_pred_lci-common_pred_lci
2843	2843	common_pred_lci-common_pred_lci
2843	2844	common_pred_lci-disease
2843	2893	common_pred_lci-common_disease
2843	3513	common_pred_lci-common_pred_lci
2843	4995	common_pred_lci-pred_lci
2843	4996	common_pred_lci-common_pred_lci
2843	4998	common_pred_lci-common_pred_lci
2843	7009	common_pred_lci-common_pred_lci
2843	7052	common_pred_lci-common_disease
2844	1004	disease-common_pred_lci
2844	1521	disease-common_disease
2844	2844	disease-disease
2844	2893	disease-common_disease
2844	3476	disease-common_disease
2844	3893	disease-common_disease
2844	4995	disease-pred_lci
2844	4996	disease-common_pred_lci
2844	4998	disease-common_pred_lci
2844	6499	disease-common_pred_lci
2844	7009	disease-common_pred_lci
2844	7140	disease-common_disease
303	303	disease-disease
303	465	disease-common_pred_lci
303	6996	disease-common_disease
303	17205	disease-common_disease
3380	1394	common_disease-common_disease
3380	1444	common_disease-common_pred_lci
3380	1445	common_disease-common_pred_lci
3380	1498	common_disease-common_disease
3380	1521	common_disease-common_disease
3380	1928	common_disease-disease
3380	2910	common_disease-common_disease
3380	3380	common_disease-common_disease
3380	3513	common_disease-common_pred_lci
3380	3516	common_disease-common_disease
3380	3952	common_disease-common_disease
3380	5032	common_disease-common_disease
3380	5102	common_disease-disease
3380	7009	common_disease-common_pred_lci
3380	7053	common_disease-common_disease
3380	7096	common_disease-common_disease
3380	7140	common_disease-common_disease
17205	17205	common_disease-common_disease
3893	1004	common_disease-common_pred_lci
3893	1444	common_disease-common_pred_lci
324	324	common_disease-common_disease
324	4965	common_disease-common_disease
324	5032	common_disease-common_disease
324	5102	common_disease-disease
324	7053	common_disease-common_disease
5957	1444	common_disease-common_pred_lci
5957	1446	common_disease-common_pred_lci
5957	1498	common_disease-common_disease
5957	1928	common_disease-disease
5957	3020	common_disease-common_disease
5957	5032	common_disease-common_disease
5957	5957	common_disease-common_disease
2893	2893	common_disease-common_disease
2893	7052	common_disease-common_disease
2910	1444	common_disease-common_pred_lci
2910	1521	common_disease-common_disease
2910	2910	common_disease-common_disease
2910	4965	common_disease-common_disease
2910	5032	common_disease-common_disease
2910	5102	common_disease-disease
2910	7052	common_disease-common_disease
2910	7096	common_disease-common_disease
2910	10166	common_disease-common_disease
7009	4996	common_pred_lci-common_pred_lci
7009	7009	common_pred_lci-common_pred_lci
7009	7096	common_pred_lci-common_disease
6499	4990	common_pred_lci-common_pred_lci
6499	4995	common_pred_lci-pred_lci
6499	4996	common_pred_lci-common_pred_lci
6499	4998	common_pred_lci-common_pred_lci
4965	1445	common_disease-common_pred_lci
4965	4965	common_disease-common_disease
4965	5032	common_disease-common_disease
4965	5102	common_disease-disease
3952	1444	common_disease-common_pred_lci
3952	3952	common_disease-common_disease
3952	5102	common_disease-disease
3952	7096	common_disease-common_disease
1394	1394	common_disease-common_disease
1394	1521	common_disease-common_disease
1394	3476	common_disease-common_disease
1394	3516	common_disease-common_disease
1394	5102	common_disease-disease
1394	7053	common_disease-common_disease
1394	7096	common_disease-common_disease
4990	456	common_pred_lci-common_pred_lci
4990	1443	common_pred_lci-disease
4990	4990	common_pred_lci-common_pred_lci
4990	4995	common_pred_lci-pred_lci
4990	4996	common_pred_lci-common_pred_lci
4990	4998	common_pred_lci-common_pred_lci
4990	4999	common_pred_lci-common_pred_lci
4993	1443	common_pred_lci-disease
4993	4993	common_pred_lci-common_pred_lci
4993	4995	common_pred_lci-pred_lci
4993	4996	common_pred_lci-common_pred_lci
4993	4998	common_pred_lci-common_pred_lci
4993	4999	common_pred_lci-common_pred_lci
4995	456	pred_lci-common_pred_lci
