,0
353,0.2871156136194865
354,0.16840921640396117
355,-0.03204572742635554
356,0.01645971521200997
357,0.009852780040899251
358,-0.0019944697675310106
359,0.02194145570198695
360,-0.01723086215196367
361,0.04505441264481435
362,0.00018417870552360222
363,0.03209773078560829
366,0.014935171231627464
367,0.19661489389957662
368,0.003333770646310358
369,0.4999207002468182
372,-0.04503785088311291
373,-0.005443005001517105
374,0.04465441673378396
375,0.016728373079772027
377,0.009724895656108856
378,0.007956636620032443
379,0.058918321151526266
131450,-0.12423556049664815
381,-0.028270435398923523
382,0.05600496886743535
383,0.025257542729377747
384,0.7950843627769231
387,0.00022865376242717927
388,-0.020983739911609914
389,-0.014515082974972001
390,0.07049636971924582
391,0.003165721893310547
392,-0.02053680252785375
393,-0.08967768647488936
394,-0.0395297645382717
395,0.03209773078560829
396,0.09743242263793946
397,-0.017950690235640488
398,-0.011045580361851253
399,0.008783613097454053
400,-0.01664262273910807
401,0.4664652377990346
131474,-0.19133010165527864
403,0.9341568953146869
402,0.08775989603834006
405,0.2455473685951679
406,0.20405128643717155
407,0.18495627584445762
408,0.12778725638011967
409,0.12402528266726241
410,0.2356846711107373
411,0.38586135325664217
412,0.14215147495269775
415,-0.0011063817655667663
416,0.025666575878858566
417,-0.03528789430856705
419,-0.10705576798954285
420,0.021140813114948885
421,-0.0018071602227405896
427,0.39035908907281625
429,0.08617297391415833
430,0.029464932268201474
432,-0.038546317287527075
433,0.047728849995183016
434,0.25409521452675765
435,0.4919168574509541
438,0.006697373573059526
439,-0.03753539714983668
440,0.025867494978597326
443,-0.1356705278158188
444,0.07263927771944188
445,0.18521561143457016
462,0.13034908406474335
463,-0.05580282764131398
466,0.3119847478421866
467,0.037470657549231345
468,0.012239893409475065
471,0.10745466872579579
472,0.029079147581314156
473,0.18477322445989733
474,0.0274592824280262
475,0.5312292748539411
476,0.03715530635501238
477,-0.0029844887003664016
478,-0.05795672699370752
479,0.03056349208968493
480,0.013771890911889
481,0.2813374915554919
482,0.027335421248911446
483,0.08264301680536196
486,0.02190111065194903
487,-0.026970086740121472
488,0.12265088371460077
489,0.060922753810882566
490,-0.010605896282607528
491,-0.026030577853270835
492,0.015131430615469307
493,-0.03113932079494283
131566,-0.02447376454956837
495,0.1948002948386278
496,0.007962355067475266
498,0.07066137625854126
501,0.28967340740055536
506,0.05134594423237863
100532731,0.09909262588561024
131578,-0.015335601568222047
509,0.02796647031600196
131583,0.03120421406560695
513,-0.04145421679609907
514,-0.045393346974821364
515,0.13441041707992554
100532737,0.010229009304013562
516,0.08271015264287888
518,0.011108032934080931
517,0.009275873883163128
521,-0.04253804232743177
522,0.029938653919189435
523,0.058227529816179575
525,0.19265499108624984
526,0.0008081075687850524
527,-0.025333239965505152
528,0.007916685790042696
529,-0.03484587855523858
131601,0.020823185244947678
533,-0.001107850551130605
534,0.010898283675754787
535,-0.033797098729032526
537,0.21244022622282666
538,0.21373666534641292
539,-0.006459588730977761
540,0.2940458897697067
131616,0.010440817991401199
545,0.15938682672366083
546,-0.0798497893757904
547,0.733203536173819
549,0.10450546059535422
550,0.030052900314331055
551,0.6390961311815957
552,0.1285242168763344
553,0.1285242168763344
554,0.2293100305182121
558,0.08426576558322714
563,-0.004886488448194926
566,-0.01857434946903417
567,0.1701883872350057
570,-0.05130609608278671
571,0.1452669932781485
572,0.06053530199669323
573,0.028516318378792045
574,0.031910549849271774
575,-0.06723921165334823
576,-0.016992432103762115
577,0.01772107111284469
578,-0.06102213760217031
579,-0.015228963445326234
580,0.04585624612325343
581,0.11822835629927432
582,0.21161934744662317
583,0.05870452247877421
585,0.11810483081388924
586,0.30022893961966773
587,0.3546343563564453
590,-0.07918581528346093
593,0.13823384594627292
594,0.11774072975665846
595,0.14539994785673113
596,0.1275454140158233
597,0.009244777364983288
598,0.04948588839390355
599,0.048793846368789674
131669,0.00753190722233348
602,0.07509004725992775
604,0.11075187964159747
605,0.1417264926401275
607,-0.017617805550495785
608,0.11349860933349024
610,-0.0027041897798577943
611,0.03209773078560829
613,0.039568233262063636
617,-0.021528199683493347
622,0.06870902244168953
623,0.01240281257783693
624,0.2417596628883254
627,0.43188396398808665
629,-0.008909503021232883
631,-0.02155996674677045
632,0.16251844066313603
633,0.5818481515958823
634,0.10540887372504579
635,0.45976648112784524
636,0.008207799636693892
637,0.15178549090261698
638,-0.007411110332942262
639,0.10797576149958898
640,-0.05358192665387936
641,0.28403644561767577
642,-0.009699522571234872
643,0.1791755881070538
644,0.13393495083567503
645,0.09058120213765097
646,0.11740407155112811
648,0.0047203435586269426
649,1.1501241968257607
650,0.7246360338090472
651,0.27639264981496653
100008588,0.015862207933825184
652,0.37904149219238975
654,-0.05888844984322604
655,0.17494162421880066
653,-0.08757032916207669
657,0.7420614787510463
658,0.014095384787416357
659,0.10731250269045567
660,-0.018090519247669953
661,0.17182918389638266
662,-0.004537975439659366
663,0.075898011525472
664,0.024525268629890656
665,0.013420113655334664
666,0.007380317896604538
667,0.05482607845432878
668,0.06689465451951299
669,0.02792458093737485
670,0.10081496278126549
671,0.019855869933962822
672,0.1031444324816046
673,0.571926035027823
675,0.08806710837068997
676,0.014190747089945164
677,0.006386805390202535
678,0.008716732183682145
682,0.109363480209551
683,-0.055075932977201515
684,-0.01806279685986703
685,0.13787067885334334
686,0.03307482563538228
687,0.0015695784240961075
688,-0.037172156551218714
689,0.025266356368338388
694,0.007969779064512003
695,0.20462192954213637
696,-0.021949599490558462
699,0.19610607243126515
701,0.08483410993437311
705,-0.019634314393344433
706,-0.02772573706655543
708,-0.010166568542490182
710,0.5059527169718144
711,0.03209773078560829
712,0.20022056933950105
713,-0.015144332628344161
714,0.0614853075872132
715,0.18350143570722538
716,0.2018634509625966
717,-0.06542800371668263
718,0.47622997420174734
719,0.1600061260404304
720,-0.04456416535172147
721,0.18362273434080692
722,0.03557618861872168
725,-0.060736963584739456
726,0.02767997980117798
727,-0.01834852363636886
728,-0.05591188287936079
729,0.022060007731286736
730,-0.000720216310583055
731,-0.06075187399983406
732,0.1513354331254959
733,0.39890504769601715
734,0.03205035626888275
735,0.16316864567635195
738,0.11818249690955461
740,-0.00887337340463771
741,-0.007444586604833603
744,0.011258691092262848
745,0.022696523099203832
746,0.03218069672584534
747,0.05501293627444546
750,0.006701407819080586
752,-0.002039101635449116
753,-0.006528053024501605
754,-0.013696788918354333
755,-0.0007179792334313286
757,0.01340204191613435
758,0.07258999572541981
131831,0.02957127057015896
760,-0.10108430521164195
761,0.005107150259673041
762,-0.004982052556960322
759,0.017672126492798618
765,0.016048865392804146
767,-0.0406481111061289
768,-0.018860244236667968
770,0.008169281250842217
771,-0.004881845242438585
773,-0.11894726753234863
774,-0.03802536523179751
775,0.052729302644729616
776,0.02423182502388954
777,0.011762898767976374
778,0.030911149339863567
779,-0.0032477937638759613
780,0.8687349635778552
781,-0.00790492762947746
782,0.10423516233762105
783,-0.006274417801429494
784,0.03439767127121521
785,-0.0016769805943854146
786,0.03192829340696335
788,0.004326167542616579
790,0.04944098294112524
793,-0.007127225528092929
794,-0.007116316730171046
795,0.03137155622243881
796,0.2439236528238446
797,0.022696523099203832
799,0.08781280879609929
800,0.004781214278791531
801,-0.03817921960716603
100008736,0.018096925101712524
802,0.02946699596941471
805,0.33728211234618827
808,0.0879642073628473
810,-0.037166766330358605
811,0.18459904472534186
813,0.01306804172107976
814,0.12721126283739995
815,0.2004505229217486
816,0.08746351825471618
817,-0.02486939968740832
818,0.10794395979388899
819,0.22125474893521963
820,0.011631301671037951
821,0.32264045374704153
822,0.09441702876289829
823,0.17552478679415642
824,0.04257005043073227
825,0.43877766732857165
826,0.05790553545273079
827,0.016626824997295328
828,0.03068319894373417
829,-0.026822222587605575
830,-0.09819018076637606
831,-0.004367697434217009
832,-0.040433389458107885
833,0.06409935420015762
834,0.41889612194530745
835,0.007173575750172322
836,0.1670752156545671
837,0.13507413323152254
838,0.33444975841158
839,0.22816818248940968
840,0.04060223462737391
841,0.21972673279898508
842,0.2417511996993712
843,0.18459129333496094
844,0.031462542712688446
845,0.07208799539839363
846,0.06791677696481768
847,0.43885597828055
131920,0.017775335730152376
857,0.34768143357052284
858,-0.03488739797924043
859,0.3481317319559087
860,0.33218085932951413
861,0.1929797208101461
862,0.027368842833827862
863,-0.042189247229924745
864,-0.036960954467455544
865,-0.00881187187616754
866,0.15097740292549133
867,0.18497522844435388
868,0.007919943167103661
869,0.03209773078560829
871,-0.031158052036706203
873,0.02089300306729942
874,-0.03162878285139922
875,0.004336783455477821
100533105,0.017048684880137444
881,0.0035946511197835207
883,0.19634789087966537
885,-0.011679292172396348
886,0.6189756848416988
887,0.3592437404801517
889,0.15253948529539277
890,0.09277579645802994
891,-0.017218485122863867
892,0.10076980513445903
131965,0.02440867033133007
894,0.24342500082388152
896,0.2310461717782174
898,-0.010633668333115034
899,0.0074857978610793855
900,-0.004197398565063215
901,0.005973209937413533
902,0.03679196740803315
904,-0.07204322140427373
905,-0.027588012525795562
908,-0.02813398902268415
909,0.17359435558319092
910,0.10105634587151664
912,0.1888049184667179
913,0.00435376418281929
914,0.031735741811552864
915,-0.023927536484942568
916,0.4705587467010401
917,0.08766721322673417
919,0.3683872959681359
920,0.16496397576218944
921,-0.007910436536619178
922,-0.004190540872514248
923,-0.014189742341678021
924,-0.023746008674303692
925,0.11183637788347585
926,0.0024720484341653128
928,0.2966341919032596
929,0.27108224974164224
930,0.4122202248110171
931,0.26824024192584783
932,-0.01055785327676916
933,0.0322412881613344
934,0.007535134645766908
132001,0.027846749765780544
939,-0.07043423619848227
940,0.3427943810848787
941,0.9991892189025726
942,0.7655731042226156
943,-0.023696096660044227
944,-0.07860863208770752
945,-0.020698741059128126
946,-0.019947226853662733
947,-0.0026350866413133982
948,0.2493700955573544
949,0.18145526264385464
950,-0.045567196596666915
952,0.07011273503303528
953,-0.007783390281175895
954,0.0167535375416285
955,-0.0019196649321597456
956,0.006914698518812656
957,0.043729156255722046
958,0.046628607852748735
959,0.1770341396331787
960,0.32921442985534666
961,0.17063900772366689
962,0.06085793990726037
963,0.24753439623685083
965,-0.0015768040484659123
966,0.15144727456182044
967,-0.01362110139387668
968,0.09732715842518122
969,0.23688133760532618
970,0.019132751542338643
100533195,0.03312152251601219
971,0.004449632482211559
972,0.18859185412812796
974,0.22648554864004117
975,0.11994701604801866
976,0.02497238331323513
973,0.5122013843158243
978,-0.008389228685567195
977,0.09146947225035562
983,0.03898493437814912
984,-0.024776001045275674
985,0.014266141872660764
100271066,0.013692089942141243
987,-0.02775392944406013
988,0.0038955306187365766
989,-0.0037381539971897385
990,0.051369918333435266
991,0.06232669083379663
993,0.09668077528476715
994,-0.047437127121846945
995,-0.012241639694077227
996,0.13523054307981486
997,-0.01913123389384946
998,0.029906739613178288
999,0.1966070765573054
1000,-0.008860824330041935
1001,-0.008894016345342001
1002,0.010240067715594554
1003,0.17145032004146155
1004,0.3576598423373872
1005,0.33930802975110685
1006,0.02799924649298191
1007,0.31109011581943485
1008,-0.00858826200397586
1009,-0.0019884021021425724
1010,-0.014026628211589839
1012,0.1191937582277625
1013,-0.1598948025637477
1014,0.22941727936267853
1015,-0.009286886189258915
1016,0.36630433916143756
1017,0.06230523099035069
1018,0.18833026848999151
1019,0.23270281696986062
1020,0.09736359944380255
1021,0.2640052238234151
1022,0.05865995284528195
1024,0.19469632001625664
1025,0.12122145384448228
1026,0.005134279523958847
1027,0.08112015798730479
1028,0.06923680688056115
1029,0.10688251159769376
1030,0.0017180760627764037
1031,0.12394027408929292
1032,0.007144921019095016
1033,0.028821033736069996
1036,0.14495454244061176
1038,0.011539469473063946
1039,-0.007690141958019997
1040,-0.01470954421516873
1041,-0.02103363060597798
1043,0.01515788524805203
1044,0.005487891342777869
1045,0.21894611128171224
1046,0.07059706707380878
1047,0.0469011817746153
1048,0.08434760570526123
394261,0.03209773078560829
1050,0.03031643137341956
1051,0.5608399986689129
1052,0.1603611449965088
1053,-0.0006814490754164188
1054,0.06347739488403782
1056,0.02594453895089434
1058,-0.06735515513971164
1059,-0.03929939437565117
1060,-0.026536967325328734
1062,0.1621524488202278
1063,0.07953929329198448
1066,-0.042948236068089805
1068,-0.008886661829612626
132141,-0.08002318441867828
1070,-0.019946328035215795
1069,0.0062109426613320496
1072,0.09008615101014608
1073,-0.00574457514012159
1071,0.37677824287780787
1075,0.02356414444238922
1080,0.050495667590035334
1081,0.8631334244523399
1082,0.23768035025292208
1084,-0.019408224745747084
132158,0.049881480306777234
1087,0.517924329618123
1088,0.517924329618123
132160,0.03209773078560829
394303,0.029320379719138145
787528,0.031144892796874046
1101,-0.033592267169713086
1102,0.3707065621928513
1103,-0.014940190566818955
1104,-0.08095027704380331
1105,-0.009634325710591994
1106,0.0024549989233564225
1107,0.08626992868932963
1108,0.09945762993161683
1109,0.8796328702492292
1111,0.04502406067169356
1112,-0.014860657059960267
1113,-0.08214263250926937
1114,0.20535344402371525
100009050,0.03209773078560829
1116,0.024149393173374067
1117,0.02219500984623861
1118,0.019001726835292866
1119,-0.016300345787944887
1120,0.019910430535674095
1121,0.09663044611257929
1122,0.12159993986641107
1123,0.09322965890169144
1124,0.2982737199213894
1128,0.011358572949237013
1129,0.14356528464180493
1130,-0.03077814860791887
1131,0.04055741799171186
132204,0.018257946696613722
1132,0.003393288213183129
1134,1.553432822227478
1135,0.12226368747813121
1136,-0.0004286532746576937
1137,0.06624524691437705
1138,0.009199217893183231
100009074,0.0305550005286932
1139,-0.048198943028078235
1141,0.12705741911803997
1140,-0.06996849424347337
1143,0.6780370062805048
1144,0.022027991200352672
1145,-0.12722820043563843
1146,-0.026682989850777203
1147,0.07318111380868957
1142,0.01652645158625628
1149,-0.009529007046210488
1152,-0.013024288023737594
1153,0.047501329107358624
1154,-0.038822044316729545
1155,-0.06204443864281871
132228,-0.033985685557127
1158,-0.010804983228445053
1159,0.05674070056997322
1160,0.0843509555021973
1161,-0.04838194253641994
1163,0.026359955469767254
1164,-0.015808592857319198
394380,0.03209773078560829
1173,0.06194912056132579
1174,0.11496950232461636
1175,-0.004171794832046387
1176,0.10473580727616547
1178,0.14067315958203438
1179,-0.0008318708278238773
1180,-0.0285139133532842
1181,-0.0761658634922887
1182,-0.007833630906108958
1183,0.031803030520677567
1184,-0.03151665876309077
1185,0.007446450280661788
1186,0.03083001117324044
1187,-0.029581987461596532
1188,0.03209773078560829
1191,0.5163960669450627
1192,-0.008433789285876804
1193,0.0006116899625448684
1195,0.03823832972483709
1196,-0.05709120054130083
1198,-0.007964553930787448
1200,0.6434498670696337
1201,0.014472267797734306
1203,-0.046480187347957065
1207,0.005842144702080973
1208,0.007686581428535744
1209,0.004705935323313654
1211,0.008604049303045671
1212,-0.04683106658986946
1213,0.17480476286542604
1215,0.9943503950703118
132299,0.012978450194918528
1230,0.2897842604921996
1231,0.03805444557150586
1232,0.5833495014852301
1233,0.3647945926353193
1234,0.18401518889835902
1235,-0.05629187008325216
1236,0.015102853871486707
1237,0.01885101558992051
1238,0.32699628117008184
1241,-0.007048191310676598
1244,0.037068805901279596
132320,0.04490175713256862
132321,0.012800116661797376
1258,1.0806149251676802
1259,-0.019371863454580307
132332,0.022696523099203832
1260,0.013748185709118843
1261,0.031501200050115585
1263,0.22453292020449347
1264,0.1796855901428896
1265,0.08586885128620181
1266,0.023046890582904694
1267,-0.05361127061514447
1268,0.35174575440749
1269,0.03209773078560829
1270,0.3821504928453036
1271,0.8519905209541321
1272,0.34215530224910884
1277,0.29950396727881134
1278,0.16874278045200133
100271357,0.027490589767694473
1280,0.49112030481118757
1281,0.05454941215890695
1282,0.16976624087762232
1284,0.08760446066982777
1285,0.284491753578186
1286,0.10157135356595695
1287,-0.06683296776762163
1288,-0.016484037033360145
100009225,0.018531633509447087
1290,-0.07793908317883809
1289,-0.06256836652755737
1291,0.007238426321072562
1292,0.17017740979688148
1294,0.24649647279910916
1295,0.001962964725612335
1296,0.345905031885266
1293,0.34443358580271405
1297,1.6154909133911133
1298,-0.08803623914718628
1300,0.009942180278736973
1301,0.02452799596199851
1302,-0.04220054200697521
1303,-0.07833291725365818
1299,-0.10649775489290228
1305,0.08219446259622563
1306,0.03205035626888275
1307,0.25957601258419843
1308,0.8366902857176588
1310,0.03209773078560829
1311,0.06634783826957136
1312,0.12144903146348879
1313,0.003386240452528
1314,0.07485531427641656
1315,0.04423323445362492
1316,-0.000630963072505842
1317,-0.011606252946049226
1318,-0.001445956306596388
1325,0.7991679575900045
1326,0.005505978738634519
1327,0.22264009213809577
1329,0.01659422153341664
100009271,0.022187363356351852
1337,-0.007448121702157019
1339,-0.047005833371032445
1340,-0.004143854512941521
1345,-0.029452978853425793
1346,0.00266882295983947
1347,0.023818654230678117
1349,0.04057309572420938
1350,-0.002771469997242093
1351,-0.023437374561078816
1353,0.011464759487989792
1355,0.1067060725216757
1356,0.427083536493388
1357,0.012492132158916567
132430,0.005767263472080231
1360,0.03200744837522507
1361,0.0854072746383101
100009298,0.2012708526872341
1363,0.39688408374786377
1364,0.007756863693809323
1365,0.12641658385594687
1362,-0.02538912159986474
1366,-0.03845145924324245
1368,-0.05480181382957049
1369,-0.029227949090130215
1370,0.006290315508874838
1371,0.05324324004600482
1373,0.21267128998907725
1374,0.2220494762178344
1375,0.13150579597845025
1376,0.0026430857947664257
1378,0.44795016036103413
1379,0.03209773078560829
1380,0.5459294863199834
1381,-0.005585683071287289
1382,0.009730135183981971
1384,-0.06785945778528632
1385,0.07918045837428649
1386,0.00995955445125673
1387,0.05428733229637146
1388,0.40372849817617956
1389,0.01131371222436428
1390,-0.01944794399397714
1392,0.18603415342562263
1393,-0.029574329133756568
1394,0.02989382276908636
1395,0.8849968913730853
1396,0.043730222027833034
1397,0.048703886503762533
1398,-0.0805512958509726
1399,0.15565899762321334
1400,-0.058054292159717316
1401,0.24633544974866511
1404,0.3776350461611858
100009341,-0.04750094562768936
1406,0.20983221016222542
1407,0.05683419334505386
1408,0.05637035473576402
1409,0.29138760635663524
1410,0.295943835105493
1411,0.41786832809448243
1412,0.23350622513144503
1413,1.1556335370661772
1414,0.22532462010827828
1415,0.4510798930090621
1417,0.3336388768187708
1418,0.01722822772795919
1419,-0.020429475232958794
1420,0.7734987502494821
1421,0.45722143357922485
1427,0.11223449558019638
1428,0.016048865392804146
1429,-0.04017181410582949
525716,0.03209773078560829
1431,-0.018889500972299814
1432,0.161330238145803
1434,-0.05608968586787799
1435,0.025695357802002192
1436,-0.04084108769893646
1437,0.07240670853804831
1438,0.04535319281040748
1439,0.12549195000778127
1440,-0.013878475912672016
1441,0.6621025762311866
1442,-0.011731956491987858
1443,-0.007894912734627724
1444,0.010218483408076932
1445,0.037940201484897754
1446,0.020775431987525492
1447,0.03301340592985547
1448,0.00762083288282156
1452,0.15840711337370772
1453,0.1840035102225138
1454,0.09450619037334736
1455,-0.06116482948992613
1456,0.003751734970137477
1457,0.04045898255671402
1459,0.13082520792535524
1460,0.11014248079733294
1462,0.45773877130198076
1463,-0.00478176448765435
1464,-0.04201208198552258
1465,-0.041694359861331826
1466,0.0015776222580968927
1468,0.005438112042597067
1469,0.02558069355804107
1470,0.0023626940135405596
1471,0.2625021160349565
1472,0.10982798213631474
1473,0.0171638373285532
1474,-0.07405049554709443
1475,0.05377219972558098
1476,0.20937861027179563
1477,0.017503711651521658
1478,-0.043121153305624486
1479,-0.028810563844745517
1482,0.4984746757339023
1485,0.15273669402615592
1486,0.022540052924107136
1487,0.2967204689014975
1488,0.062326490986845354
1489,0.08395268463049788
1490,0.29741907119750977
1491,-0.028533210434598624
1493,0.08762775157114135
1495,0.016823933354467514
1496,-0.004806155622521235
1499,0.1401813689408891
1500,0.1301020786018232
1501,-0.08135452303530899
100009438,0.03081461228430271
1503,0.05598629101699441
1504,-0.012180833978583388
1506,0.007614897924743301
1508,0.4067607803749388
1509,0.20995857858718456
1510,-0.1019742994393156
1511,-0.009331955230551291
1512,0.13913968205451965
1513,0.4959157472903025
1514,0.33559184843073486
1515,-0.03271527744464967
1519,-0.005384763831267461
1520,0.18777128137768317
1521,0.03209773078560829
1522,0.0061343657433455216
1523,0.11719796992051669
1524,0.013075575061746997
1525,0.017178827822481507
1527,0.01508029829710722
1528,0.29596939086914065
1534,-0.007813806541354804
1535,0.2815509573075926
1536,0.881375148940907
1537,0.18595396486804505
1539,0.021874780725430865
1540,0.09825037630219587
1543,0.36020048928091025
1544,0.6568800345623598
1545,0.1970163543482408
1548,0.627132452742314
1551,-0.013276590238952491
132625,0.005861323518870517
1557,0.43541501906966756
1558,0.005532601477706165
1559,-0.0039520713233243
1562,0.0368789169126008
1565,0.5091218859455272
100009506,0.015528736330590633
1571,0.46612247824668884
1572,0.22640904620372287
1573,0.018590059919639846
1576,0.6083776448479609
1577,0.017696574606351392
1579,-0.13094232976436615
1580,-0.0072628135892550015
1582,0.020851965993642807
1583,-0.01622305274764535
1584,-0.030153920873999596
1585,0.7353768166723471
1586,0.389101416027944
132660,-0.009205176121523792
1589,0.006089059170335531
1588,0.11078772808522948
1591,0.022696523099203832
1593,0.10291427373886108
1595,0.21497119782484395
132671,0.0063875201653316085
1600,0.11512569586435954
1601,0.038812716135303835
1602,0.544746433839924
1603,0.008447155077185275
1604,0.2764066916449034
1605,0.369430922084624
1606,-0.0026652924127382287
1607,-0.0377975202790832
1608,-0.02573293053661397
1609,-0.022816154960614347
1610,0.7905625145662419
1611,0.009314531239452455
1612,0.08168009661311308
1613,-0.040024796698995245
1615,0.01969670045198049
1616,0.2445665408974758
1617,0.0036866524208799844
1618,0.007561118318793678
1620,-0.039871001931434745
1621,0.28563488518549823
1622,-0.019463196396827698
1627,0.03529778854558646
1628,0.0452442248908767
1629,0.3329418275420362
1630,0.029881563339144403
1632,0.03650365769863129
1633,0.08699355820168733
1634,0.7527157022977009
1635,-0.010623158991857182
1636,0.3784318713422452
100271715,-0.0049954005605595524
1638,0.9618205891149292
1639,-0.05888723887453289
1641,0.11048113558184994
1642,0.18586578258437347
1643,0.06489259850871615
1644,0.535672332797637
1645,0.47558701038360596
1646,0.3198255960642621
1647,-0.05829936860778618
