Disease ID,Disease Name,Recall-at-100,Recall-at-25,AUROC,Mean Average Precision,Ranks,Nodes
DB01169,DB01169,0.0,0.0,0.892189167865596,0.0007434253592731029,1762.9,2512.8
DB00162,DB00162,0.45,0.4,0.7220727517526349,0.07973017211221205,2840.3888888888887,7650.888888888889
DB00543,DB00543,0.40499999999999997,0.335,0.6984529398094352,0.07421219557358978,1827.5238095238096,2382.4285714285716
DB01708,DB01708,0.35,0.31666666666666665,0.7754951376629812,0.038720668059129465,2310.3225806451615,4107.870967741936
DB00289,DB00289,0.6,0.4,0.798213125406108,0.0908055473131368,1602.090909090909,6010.727272727273
DB00132,DB00132,0.5,0.0,0.8948948809579059,0.013889986824617376,1099.1,4670.8
DB00013,DB00013,0.4,0.1,0.9958996612057363,0.025473940594470928,89.2,3610.0
DB00795,DB00795,0.3,0.1,0.789341903745301,0.010759731992117497,1700.5,3426.6
DB04141,DB04141,0.45,0.0,0.9700457246309535,0.01220542132761232,130.93333333333334,4853.866666666667
DB00031,DB00031,0.1,0.0,0.8605646059593429,0.003748245533808324,1058.090909090909,2532.2727272727275
DB00393,DB00393,0.4,0.4,0.6982619390170326,0.07669451147825013,598.4,758.0
DB01023,DB01023,0.0,0.0,0.6373224563683625,0.0016100519435450432,2726.769230769231,2778.846153846154
DB08896,DB08896,0.0,0.0,0.7693323738335113,0.000819324456943545,2343.9444444444443,2581.0
DB00418,DB00418,0.85,0.65,0.9237547003388886,0.14125384067709074,272.3125,4079.75
DB00898,DB00898,0.45499999999999996,0.355,0.7584799637394821,0.07319481134826333,2453.195652173913,3148.891304347826
DB01752,DB01752,0.2,0.1,0.6918175067297874,0.006686813600466827,3959.4545454545455,7730.363636363636
DB00142,DB00142,0.1619047619047619,0.05952380952380952,0.6344356732921181,0.012251462150726141,4230.611940298508,5361.059701492537
DB01812,DB01812,0.7,0.6,0.8488142200770408,0.1431607755526449,1110.7,5540.9
DB00151,DB00151,0.45,0.3,0.8454952655031563,0.03630400689656451,3504.3076923076924,5254.2307692307695
DB12010,DB12010,0.0,0.0,0.7859555293855565,0.0043438028993424,4083.9765886287623,5936.555183946488
DB02325,DB02325,0.0,0.0,0.48666326246402375,6.962603088540491e-05,5162.933333333333,4810.2
DB03127,DB03127,0.1,0.0,0.586821831345431,0.0015392054175235909,2480.6,2941.1
DB00934,DB00934,0.15,0.15,0.5722551067780873,0.018792096196790106,1418.8235294117646,1358.4705882352941
DB08515,DB08515,0.8,0.0,0.996227312816228,0.015093266838519604,90.14285714285714,3956.5
DB01244,DB01244,0.0,0.0,0.5819696477467862,0.000652787470863541,3247.1,3139.7
DB00540,DB00540,0.1,0.0,0.5990011455285685,0.003016698830788039,1808.7916666666667,1886.9583333333333
DB03088,DB03088,0.0,0.0,0.49728255824747053,5.1050759660098336e-05,3725.2727272727275,3644.5454545454545
DB03247,DB03247,0.0,0.0,0.4935483870967742,5.5693930935243474e-05,7619.166666666667,7500.833333333333
DB01149,DB01149,0.2,0.2,0.597834965424421,0.013979434107752283,2391.3,2366.2
DB00228,DB00228,0.45,0.45,0.723092817012583,0.22505107015181763,2228.05,2959.4
